Transaction Id,Invoice Date,Customer Id,Product Id,Quantity,List Price,Discount,Cost,Currency,LastUpdateDate,Invoice Price,Product Group,Customer Group,Rebate
IL000023762,2021-12-21,CD-00021,MB-0003,88,13.67,1.941926025,5.47,EUR,2022-07-29T08:58:54,1032.070509800,Beef,APPO AG,0.0
IL000023763,2021-01-16,CD-00021,MB-0002,70,12.22,1.73594265,5.38,EUR,2022-07-29T08:58:54,733.88401450,Beef,APPO AG,0.0
IL000023869,2021-06-24,CD-00001,MB-0028,96,3.31249,0.4947270065,2.63,EUR,2022-07-29T08:58:54,270.5052473760,Beef,APPO AG,0.0
IL000023891,2021-01-21,CD-00001,MB-0003,20,13.67,2.090669295,5.47,EUR,2022-07-29T08:58:54,231.586614100,Beef,APPO AG,0.0
IL000023980,2021-05-23,CD-00001,MB-0001,106,12.87,1.968318495,4.93,EUR,2022-07-29T08:58:54,1155.578239530,Beef,APPO AG,0.0
IL000024071,2021-12-03,CD-00046,MB-0029,80,3.63996,0.686678454,2.89,EUR,2022-07-29T08:58:54,236.262523680,Beef,APPO AG,0.0
IL000024115,2021-09-27,CD-00092,MB-0030,211,4.04248,0.5126844941,2.99,EUR,2022-07-29T08:58:54,744.7868517449,Beef,APPO AG,0.0
IL000024233,2021-01-19,CD-00021,MB-0051,31,3.57165,0.4956307272,2.69,EUR,2022-07-29T08:58:54,95.3565974568,Beef,APPO AG,0.0
IL000024238,2021-12-01,CD-00026,MB-0051,15,3.57165,0.6342393204,2.69,EUR,2022-07-29T08:58:54,44.0611601940,Beef,APPO AG,0.0
IL000024262,2021-05-04,CD-00001,MB-0053,96,5.8089,0.8884044527,4.78,EUR,2022-07-29T08:58:54,472.3675725408,Beef,APPO AG,0.0
IL000024284,2021-11-05,CD-00001,MB-0053,110,5.8089,0.8884044527,4.78,EUR,2022-07-29T08:58:54,541.2545102030,Beef,APPO AG,0.0
IL000024367,2021-08-03,CD-00137,MB-0049,366,3.36092,0.9198752337,2.57,EUR,2022-07-29T08:58:54,893.4223844658,Beef,APPO AG,0.0
IL000000209,2020-02-17,CD-00112,MB-0053,177,5.48275,1.190750498,4.55,EUR,2022-07-29T08:58:54,759.683911854,Beef,APPO AG,0.0
IL000024416,2021-08-11,CD-00046,MB-0053,86,5.8089,1.122942058,4.78,EUR,2022-07-29T08:58:54,402.992383012,Beef,APPO AG,0.0
IL000024425,2021-12-16,CD-00046,MB-0053,58,5.8089,1.122942058,4.78,EUR,2022-07-29T08:58:54,271.785560636,Beef,APPO AG,0.0
IL000024440,2021-11-21,CD-00021,MB-0050,98,3.00297,0.416716141,2.06,EUR,2022-07-29T08:58:54,253.452878182,Beef,APPO AG,0.0
IL000024451,2021-01-04,CD-00026,MB-0041,71,5.43648,0.9891920002,3.73,EUR,2022-07-29T08:58:54,315.7574479858,Beef,APPO AG,0.0
IL000024465,2021-05-17,CD-00137,MB-0053,463,5.8089,1.589881117,4.78,EUR,2022-07-29T08:58:54,1953.405742829,Beef,APPO AG,0.0
IL000024621,2021-10-23,CD-00001,MB-0001,122,12.87,1.968318495,4.93,EUR,2022-07-29T08:58:54,1330.005143610,Beef,APPO AG,0.0
IL000024669,2021-11-02,CD-00046,MB-0001,74,12.87,2.487951984,4.93,EUR,2022-07-29T08:58:54,768.271553184,Beef,APPO AG,0.0
IL000024735,2021-03-01,CD-00112,MB-0030,162,4.04248,0.9913980076,2.99,EUR,2022-07-29T08:58:54,494.2752827688,Beef,APPO AG,0.0
IL000000230,2020-12-09,CD-00021,MB-0051,230,3.392,0.4599552,2.56,EUR,2022-07-29T08:58:54,674.3703040,Beef,APPO AG,0.0
IL000025056,2021-01-27,CD-00046,MB-0002,29,12.22,2.362297844,5.38,EUR,2022-07-29T08:58:54,285.873362524,Beef,APPO AG,0.0
IL000025121,2021-01-08,CD-00112,MB-0028,211,3.31249,0.8123716101,2.63,EUR,2022-07-29T08:58:54,527.5249802689,Beef,APPO AG,0.0
IL000025165,2021-04-07,CD-00112,MB-0029,369,3.63996,0.8926819902,2.89,EUR,2022-07-29T08:58:54,1013.7455856162,Beef,APPO AG,0.0
IL000000240,2020-12-03,CD-00137,MB-0053,2,5.48275,1.294115414,4.55,EUR,2022-07-29T08:58:54,8.377269172,Beef,APPO AG,0.0
IL000025209,2021-11-16,CD-00021,MB-0001,93,12.87,1.828280025,4.93,EUR,2022-07-29T08:58:54,1026.879957675,Beef,APPO AG,0.0
IL000025299,2021-09-23,CD-00112,MB-0030,386,4.04248,0.9913980076,2.99,EUR,2022-07-29T08:58:54,1177.7176490664,Beef,APPO AG,0.0
IL000025365,2021-09-29,CD-00137,MB-0003,75,13.67,3.741444142,5.47,EUR,2022-07-29T08:58:54,744.641689350,Beef,APPO AG,0.0
IL000025404,2021-02-25,CD-00026,MB-0003,92,13.67,2.487318015,5.47,EUR,2022-07-29T08:58:54,1028.806742620,Beef,APPO AG,0.0
IL000025423,2021-07-08,CD-00046,MB-0002,75,12.22,2.362297844,5.38,EUR,2022-07-29T08:58:54,739.327661700,Beef,APPO AG,0.0
IL000025540,2021-08-19,CD-00112,MB-0029,471,3.63996,0.8926819902,2.89,EUR,2022-07-29T08:58:54,1293.9679426158,Beef,APPO AG,0.0
IL000025570,2021-12-18,CD-00092,MB-0051,62,3.57165,0.4529718325,2.69,EUR,2022-07-29T08:58:54,193.3580463850,Beef,APPO AG,0.0
IL000025637,2021-03-29,CD-00137,MB-0059,209,6.89516,1.842028204,4.73,EUR,2022-07-29T08:58:54,1056.104545364,Beef,APPO AG,0.0
IL000025773,2021-09-02,CD-00021,MB-0003,86,13.67,1.941926025,5.47,EUR,2022-07-29T08:58:54,1008.614361850,Beef,APPO AG,0.0
IL000025787,2021-02-15,CD-00001,MB-0028,158,3.31249,0.4947270065,2.63,EUR,2022-07-29T08:58:54,445.2065529730,Beef,APPO AG,0.0
IL000025816,2021-03-24,CD-00001,MB-0003,184,13.67,2.090669295,5.47,EUR,2022-07-29T08:58:54,2130.596849720,Beef,APPO AG,0.0
IL000026145,2021-10-14,CD-00026,MB-0050,39,3.00297,0.5332554007,2.06,EUR,2022-07-29T08:58:54,96.3188693727,Beef,APPO AG,0.0
IL000026187,2021-08-29,CD-00112,MB-0059,213,6.89516,1.691003514,4.73,EUR,2022-07-29T08:58:54,1108.485331518,Beef,APPO AG,0.0
IL000026683,2021-02-26,CD-00021,MB-0029,13,3.63996,0.5051099693,2.89,EUR,2022-07-29T08:58:54,40.7530503991,Beef,APPO AG,0.0
IL000026828,2021-11-09,CD-00112,MB-0029,100,3.63996,0.8926819902,2.89,EUR,2022-07-29T08:58:54,274.7278009800,Beef,APPO AG,0.0
IL000026900,2021-08-04,CD-00021,MB-0030,68,4.04248,0.5609668646,2.99,EUR,2022-07-29T08:58:54,236.7428932072,Beef,APPO AG,0.0
IL000027327,2021-01-09,CD-00021,MB-0028,28,3.31249,0.4596676123,2.63,EUR,2022-07-29T08:58:54,79.8790268556,Beef,APPO AG,0.0
IL000027492,2021-11-23,CD-00021,MB-0003,82,13.67,1.941926025,5.47,EUR,2022-07-29T08:58:54,961.702065950,Beef,APPO AG,0.0
IL000027678,2021-06-22,CD-00137,MB-0041,323,5.43648,1.487950713,3.73,EUR,2022-07-29T08:58:54,1275.374959701,Beef,APPO AG,0.0
IL000027712,2021-11-06,CD-00112,MB-0051,224,3.57165,0.8759293043,2.69,EUR,2022-07-29T08:58:54,603.8414358368,Beef,APPO AG,0.0
IL000027899,2021-12-18,CD-00137,MB-0002,199,12.22,3.344582839,5.38,EUR,2022-07-29T08:58:54,1766.208015039,Beef,APPO AG,0.0
IL000027918,2021-02-09,CD-00092,MB-0059,385,6.89516,0.8744734956,4.73,EUR,2022-07-29T08:58:54,2317.9643041940,Beef,APPO AG,0.0
IL000028061,2021-05-17,CD-00092,MB-0030,86,4.04248,0.5126844941,2.99,EUR,2022-07-29T08:58:54,303.5624135074,Beef,APPO AG,0.0
IL000028305,2021-05-28,CD-00021,MB-0059,17,6.89516,0.9568275629,4.73,EUR,2022-07-29T08:58:54,100.9516514307,Beef,APPO AG,0.0
IL000028817,2021-02-19,CD-00046,MB-0059,79,6.89516,1.300771934,4.73,EUR,2022-07-29T08:58:54,441.956657214,Beef,APPO AG,0.0
IL000028885,2021-03-24,CD-00046,MB-0030,22,4.04248,0.762613852,2.99,EUR,2022-07-29T08:58:54,72.157055256,Beef,APPO AG,0.0
IL000028924,2021-12-20,CD-00046,MB-0050,81,3.00297,0.5665102905,2.06,EUR,2022-07-29T08:58:54,197.3532364695,Beef,APPO AG,0.0
IL000028979,2021-10-04,CD-00112,MB-0048,422,3.83879,0.964719717,2.67,EUR,2022-07-29T08:58:54,1212.857659426,Beef,APPO AG,0.0
IL000029102,2021-01-04,CD-00112,MB-0003,350,13.67,3.435384205,5.47,EUR,2022-07-29T08:58:54,3582.115528250,Beef,APPO AG,0.0
IL000029118,2021-11-20,CD-00137,MB-0003,266,13.67,3.741444142,5.47,EUR,2022-07-29T08:58:54,2640.995858228,Beef,APPO AG,0.0
IL000004522,2020-02-11,CD-00021,MB-0003,46,12.72,1.7172,5.208528,EUR,2022-07-29T08:58:54,506.1288,Beef,APPO AG,0.0
IL000000424,2020-04-23,CD-00021,MB-0041,5,5.041,0.680535,3.55,EUR,2022-07-29T08:58:54,21.802325,Beef,APPO AG,0.0
IL000044309,2017-08-11,CD-00092,MB-0053,1,5.48275,0.7235173969,4.55,EUR,2022-07-29T08:58:54,4.7592326031,Beef,APPO AG,0.0
IL000000584,2020-10-20,CD-00026,MB-0051,237,3.392,0.53485056,2.56,EUR,2022-07-29T08:58:54,677.14441728,Beef,APPO AG,0.0
IL000000729,2020-02-27,CD-00137,MB-0030,74,3.8475,0.9113958,2.85,EUR,2022-07-29T08:58:54,217.2717108,Beef,APPO AG,0.0
IL000000770,2020-02-01,CD-00026,MB-0003,29,12.72,1.9988208,5.208528,EUR,2022-07-29T08:58:54,310.9141968,Beef,APPO AG,0.0
IL000000790,2020-06-27,CD-00112,MB-0041,5,5.041,1.094810681,3.55,EUR,2022-07-29T08:58:54,19.730946595,Beef,APPO AG,0.0
IL000000843,2020-10-22,CD-00092,MB-0049,4,3.19725,0.4219171031,2.45,EUR,2022-07-29T08:58:54,11.1013315876,Beef,APPO AG,0.0
IL000000982,2020-01-17,CD-00137,MB-0053,3,5.48275,1.294115414,4.55,EUR,2022-07-29T08:58:54,12.565903758,Beef,APPO AG,0.0
IL000001154,2020-07-02,CD-00137,MB-0041,97,5.041,1.189847394,3.55,EUR,2022-07-29T08:58:54,373.561802782,Beef,APPO AG,0.0
IL000001495,2020-10-28,CD-00092,MB-0053,38,5.48275,0.7235173969,4.55,EUR,2022-07-29T08:58:54,180.8508389178,Beef,APPO AG,0.0
IL000001529,2020-03-08,CD-00026,MB-0051,10,3.392,0.53485056,2.56,EUR,2022-07-29T08:58:54,28.57149440,Beef,APPO AG,0.0
IL000001760,2020-06-18,CD-00046,MB-0059,3,6.4125,1.074895313,4.5,EUR,2022-07-29T08:58:54,16.012814061,Beef,APPO AG,0.0
IL000001829,2020-10-25,CD-00026,MB-0028,3,3.125,0.49275,2.5,EUR,2022-07-29T08:58:54,7.89675,Beef,APPO AG,0.0
IL000001988,2020-08-24,CD-00137,MB-0030,66,3.8475,0.9113958,2.85,EUR,2022-07-29T08:58:54,193.7828772,Beef,APPO AG,0.0
IL000002201,2020-07-26,CD-00026,MB-0048,28,3.5687,0.560785518,2.54,EUR,2022-07-29T08:58:54,84.221605496,Beef,APPO AG,0.0
IL000002367,2020-12-30,CD-00026,MB-0050,43,2.793,0.44040024,1.96,EUR,2022-07-29T08:58:54,101.16178968,Beef,APPO AG,0.0
IL000002689,2020-02-14,CD-00137,MB-0003,55,12.72,3.00235248,5.208528,EUR,2022-07-29T08:58:54,534.47061360,Beef,APPO AG,0.0
IL000002707,2020-03-05,CD-00021,MB-0041,45,5.041,0.680535,3.55,EUR,2022-07-29T08:58:54,196.220925,Beef,APPO AG,0.0
IL000002839,2020-02-28,CD-00112,MB-0003,139,12.72,2.7625455,5.208528,EUR,2022-07-29T08:58:54,1384.0861755,Beef,APPO AG,0.0
IL000002878,2020-04-08,CD-00001,MB-0001,13,11.7,1.535274,4.6968,EUR,2022-07-29T08:58:54,132.141438,Beef,APPO AG,0.0
IL000003130,2020-03-17,CD-00001,MB-0028,41,3.125,0.41175,2.5,EUR,2022-07-29T08:58:54,111.24325,Beef,APPO AG,0.0
IL000003200,2020-01-09,CD-00021,MB-0003,13,12.72,1.7172,5.208528,EUR,2022-07-29T08:58:54,143.0364,Beef,APPO AG,0.0
IL000003211,2020-01-21,CD-00021,MB-0028,36,3.125,0.42375,2.5,EUR,2022-07-29T08:58:54,97.24500,Beef,APPO AG,0.0
IL000003269,2020-03-20,CD-00021,MB-0028,37,3.125,0.42375,2.5,EUR,2022-07-29T08:58:54,99.94625,Beef,APPO AG,0.0
IL000003274,2020-03-25,CD-00021,MB-0050,1,2.793,0.3787308,1.96,EUR,2022-07-29T08:58:54,2.4142692,Beef,APPO AG,0.0
IL000003276,2020-03-27,CD-00021,MB-0048,21,3.5687,0.4817745,2.54,EUR,2022-07-29T08:58:54,64.8254355,Beef,APPO AG,0.0
IL000003282,2020-04-02,CD-00021,MB-0002,36,11.7,1.5795,5.1224784,EUR,2022-07-29T08:58:54,364.3380,Beef,APPO AG,0.0
IL000003287,2020-04-07,CD-00021,MB-0003,25,12.72,1.7172,5.208528,EUR,2022-07-29T08:58:54,275.0700,Beef,APPO AG,0.0
IL000003290,2020-04-10,CD-00021,MB-0003,4,12.72,1.7172,5.208528,EUR,2022-07-29T08:58:54,44.0112,Beef,APPO AG,0.0
IL000003291,2020-04-11,CD-00021,MB-0002,20,11.7,1.5795,5.1224784,EUR,2022-07-29T08:58:54,202.4100,Beef,APPO AG,0.0
IL000003396,2020-03-10,CD-00001,MB-0028,5,3.125,0.41175,2.5,EUR,2022-07-29T08:58:54,13.56625,Beef,APPO AG,0.0
IL000003418,2020-04-01,CD-00001,MB-0003,27,12.72,1.6691184,5.208528,EUR,2022-07-29T08:58:54,298.3738032,Beef,APPO AG,0.0
IL000003506,2020-02-11,CD-00001,MB-0001,6,11.7,1.535274,4.6968,EUR,2022-07-29T08:58:54,60.988356,Beef,APPO AG,0.0
IL000003598,2020-05-14,CD-00046,MB-0029,26,3.4375,0.5762109375,2.75,EUR,2022-07-29T08:58:54,74.3935156250,Beef,APPO AG,0.0
IL000003645,2020-02-12,CD-00092,MB-0030,76,3.8475,0.5101785,2.85,EUR,2022-07-29T08:58:54,253.6364340,Beef,APPO AG,0.0
IL000003762,2020-05-24,CD-00021,MB-0051,47,3.392,0.4599552,2.56,EUR,2022-07-29T08:58:54,137.8061056,Beef,APPO AG,0.0
IL000003766,2020-05-24,CD-00026,MB-0051,14,3.392,0.53485056,2.56,EUR,2022-07-29T08:58:54,40.00009216,Beef,APPO AG,0.0
IL000003789,2020-05-28,CD-00001,MB-0053,11,5.48275,0.719446455,4.55,EUR,2022-07-29T08:58:54,52.396338995,Beef,APPO AG,0.0
IL000003810,2020-01-19,CD-00001,MB-0053,35,5.48275,0.719446455,4.55,EUR,2022-07-29T08:58:54,166.715624075,Beef,APPO AG,0.0
IL000004008,2020-03-31,CD-00137,MB-0003,97,12.72,3.00235248,5.208528,EUR,2022-07-29T08:58:54,942.61180944,Beef,APPO AG,0.0
IL000004027,2020-03-19,CD-00021,MB-0041,16,5.041,0.680535,3.55,EUR,2022-07-29T08:58:54,69.767440,Beef,APPO AG,0.0
IL000004161,2020-02-09,CD-00112,MB-0003,30,12.72,2.7625455,5.208528,EUR,2022-07-29T08:58:54,298.7236350,Beef,APPO AG,0.0
IL000004198,2020-06-07,CD-00001,MB-0001,11,11.7,1.535274,4.6968,EUR,2022-07-29T08:58:54,111.811986,Beef,APPO AG,0.0
IL000004451,2020-04-22,CD-00001,MB-0028,3,3.125,0.41175,2.5,EUR,2022-07-29T08:58:54,8.13975,Beef,APPO AG,0.0
IL000004534,2020-05-04,CD-00021,MB-0028,37,3.125,0.42375,2.5,EUR,2022-07-29T08:58:54,99.94625,Beef,APPO AG,0.0
IL000004592,2020-05-09,CD-00021,MB-0028,23,3.125,0.42375,2.5,EUR,2022-07-29T08:58:54,62.12875,Beef,APPO AG,0.0
IL000004597,2020-03-06,CD-00021,MB-0050,45,2.793,0.3787308,1.96,EUR,2022-07-29T08:58:54,108.6421140,Beef,APPO AG,0.0
IL000004599,2020-04-11,CD-00021,MB-0048,10,3.5687,0.4817745,2.54,EUR,2022-07-29T08:58:54,30.8692550,Beef,APPO AG,0.0
IL000004605,2020-02-20,CD-00021,MB-0002,34,11.7,1.5795,5.1224784,EUR,2022-07-29T08:58:54,344.0970,Beef,APPO AG,0.0
IL000004610,2020-02-09,CD-00021,MB-0003,26,12.72,1.7172,5.208528,EUR,2022-07-29T08:58:54,286.0728,Beef,APPO AG,0.0
IL000004613,2020-05-13,CD-00021,MB-0003,29,12.72,1.7172,5.208528,EUR,2022-07-29T08:58:54,319.0812,Beef,APPO AG,0.0
IL000004614,2020-02-09,CD-00021,MB-0002,50,11.7,1.5795,5.1224784,EUR,2022-07-29T08:58:54,506.0250,Beef,APPO AG,0.0
IL000004717,2020-02-15,CD-00001,MB-0028,20,3.125,0.41175,2.5,EUR,2022-07-29T08:58:54,54.26500,Beef,APPO AG,0.0
IL000004739,2020-05-26,CD-00001,MB-0003,22,12.72,1.6691184,5.208528,EUR,2022-07-29T08:58:54,243.1193952,Beef,APPO AG,0.0
IL000004827,2020-06-01,CD-00001,MB-0001,44,11.7,1.535274,4.6968,EUR,2022-07-29T08:58:54,447.247944,Beef,APPO AG,0.0
IL000004919,2020-03-23,CD-00046,MB-0029,27,3.4375,0.5762109375,2.75,EUR,2022-07-29T08:58:54,77.2548046875,Beef,APPO AG,0.0
IL000004965,2020-06-16,CD-00092,MB-0030,198,3.8475,0.5101785,2.85,EUR,2022-07-29T08:58:54,660.7896570,Beef,APPO AG,0.0
IL000005081,2020-03-14,CD-00021,MB-0051,22,3.392,0.4599552,2.56,EUR,2022-07-29T08:58:54,64.5049856,Beef,APPO AG,0.0
IL000005086,2020-02-18,CD-00026,MB-0051,1,3.392,0.53485056,2.56,EUR,2022-07-29T08:58:54,2.85714944,Beef,APPO AG,0.0
IL000005109,2020-05-22,CD-00001,MB-0053,29,5.48275,0.719446455,4.55,EUR,2022-07-29T08:58:54,138.135802805,Beef,APPO AG,0.0
IL000005130,2020-04-24,CD-00001,MB-0053,40,5.48275,0.719446455,4.55,EUR,2022-07-29T08:58:54,190.532141800,Beef,APPO AG,0.0
IL000005214,2020-04-28,CD-00137,MB-0049,227,3.19725,0.7546597065,2.45,EUR,2022-07-29T08:58:54,554.4679966245,Beef,APPO AG,0.0
IL000005264,2020-03-17,CD-00046,MB-0053,25,5.48275,0.9159619219,4.55,EUR,2022-07-29T08:58:54,114.1697019525,Beef,APPO AG,0.0
IL000005273,2020-04-27,CD-00046,MB-0053,30,5.48275,0.9159619219,4.55,EUR,2022-07-29T08:58:54,137.0036423430,Beef,APPO AG,0.0
IL000005288,2020-01-20,CD-00021,MB-0050,3,2.793,0.3787308,1.96,EUR,2022-07-29T08:58:54,7.2428076,Beef,APPO AG,0.0
IL000005299,2020-01-25,CD-00026,MB-0041,50,5.041,0.79214274,3.55,EUR,2022-07-29T08:58:54,212.44286300,Beef,APPO AG,0.0
IL000005312,2020-02-13,CD-00137,MB-0053,46,5.48275,1.294115414,4.55,EUR,2022-07-29T08:58:54,192.677190956,Beef,APPO AG,0.0
IL000005465,2020-06-01,CD-00001,MB-0001,36,11.7,1.535274,4.6968,EUR,2022-07-29T08:58:54,365.930136,Beef,APPO AG,0.0
IL000005510,2020-06-11,CD-00046,MB-0001,5,11.7,1.95463125,4.6968,EUR,2022-07-29T08:58:54,48.72684375,Beef,APPO AG,0.0
IL000005577,2020-06-29,CD-00112,MB-0030,71,3.8475,0.8384183438,2.85,EUR,2022-07-29T08:58:54,213.6447975902,Beef,APPO AG,0.0
IL000005904,2020-12-18,CD-00046,MB-0002,19,11.7,1.95463125,5.1224784,EUR,2022-07-29T08:58:54,185.16200625,Beef,APPO AG,0.0
IL000005968,2020-12-31,CD-00112,MB-0028,249,3.125,0.6809765625,2.5,EUR,2022-07-29T08:58:54,608.5618359375,Beef,APPO AG,0.0
IL000006011,2020-11-08,CD-00112,MB-0029,138,3.4375,0.7490742188,2.75,EUR,2022-07-29T08:58:54,371.0027578056,Beef,APPO AG,0.0
IL000006055,2020-11-23,CD-00021,MB-0001,39,11.7,1.5795,4.6968,EUR,2022-07-29T08:58:54,394.6995,Beef,APPO AG,0.0
IL000006146,2020-11-21,CD-00112,MB-0030,148,3.8475,0.8384183438,2.85,EUR,2022-07-29T08:58:54,445.3440851176,Beef,APPO AG,0.0
IL000006212,2020-11-14,CD-00137,MB-0003,125,12.72,3.00235248,5.208528,EUR,2022-07-29T08:58:54,1214.70594000,Beef,APPO AG,0.0
IL000006251,2020-12-20,CD-00026,MB-0003,3,12.72,1.9988208,5.208528,EUR,2022-07-29T08:58:54,32.1635376,Beef,APPO AG,0.0
IL000006271,2020-10-10,CD-00046,MB-0002,3,11.7,1.95463125,5.1224784,EUR,2022-07-29T08:58:54,29.23610625,Beef,APPO AG,0.0
IL000006388,2020-09-30,CD-00112,MB-0029,119,3.4375,0.7490742188,2.75,EUR,2022-07-29T08:58:54,319.9226679628,Beef,APPO AG,0.0
IL000006417,2020-10-20,CD-00092,MB-0051,252,3.392,0.4497792,2.56,EUR,2022-07-29T08:58:54,741.4396416,Beef,APPO AG,0.0
IL000006482,2020-11-01,CD-00137,MB-0059,291,6.4125,1.518993,4.5,EUR,2022-07-29T08:58:54,1424.010537,Beef,APPO AG,0.0
IL000006620,2020-11-26,CD-00021,MB-0003,86,12.72,1.7172,5.208528,EUR,2022-07-29T08:58:54,946.2408,Beef,APPO AG,0.0
IL000006985,2020-07-19,CD-00026,MB-0050,80,2.793,0.44040024,1.96,EUR,2022-07-29T08:58:54,188.20798080,Beef,APPO AG,0.0
IL000007029,2020-07-15,CD-00112,MB-0059,429,6.4125,1.397363906,4.5,EUR,2022-07-29T08:58:54,2151.493384326,Beef,APPO AG,0.0
IL000007525,2020-08-03,CD-00021,MB-0029,48,3.4375,0.466125,2.75,EUR,2022-07-29T08:58:54,142.626000,Beef,APPO AG,0.0
IL000007671,2020-11-17,CD-00112,MB-0029,295,3.4375,0.7490742188,2.75,EUR,2022-07-29T08:58:54,793.0856054540,Beef,APPO AG,0.0
IL000007744,2020-09-21,CD-00021,MB-0030,87,3.8475,0.521721,2.85,EUR,2022-07-29T08:58:54,289.342773,Beef,APPO AG,0.0
IL000008173,2020-10-02,CD-00021,MB-0028,84,3.125,0.42375,2.5,EUR,2022-07-29T08:58:54,226.90500,Beef,APPO AG,0.0
IL000008341,2020-08-13,CD-00021,MB-0003,19,12.72,1.7172,5.208528,EUR,2022-07-29T08:58:54,209.0532,Beef,APPO AG,0.0
IL000008529,2020-10-15,CD-00137,MB-0041,404,5.041,1.189847394,3.55,EUR,2022-07-29T08:58:54,1555.865652824,Beef,APPO AG,0.0
IL000008563,2020-12-07,CD-00112,MB-0051,461,3.392,0.7391592,2.56,EUR,2022-07-29T08:58:54,1222.9596088,Beef,APPO AG,0.0
IL000008750,2020-11-20,CD-00137,MB-0002,451,11.7,2.7615978,5.1224784,EUR,2022-07-29T08:58:54,4031.2193922,Beef,APPO AG,0.0
IL000008769,2020-07-10,CD-00092,MB-0059,220,6.4125,0.8502975,4.5,EUR,2022-07-29T08:58:54,1223.6845500,Beef,APPO AG,0.0
IL000008907,2020-12-01,CD-00092,MB-0030,483,3.8475,0.5101785,2.85,EUR,2022-07-29T08:58:54,1611.9262845,Beef,APPO AG,0.0
IL000019914,2021-05-20,CD-00026,MB-0003,52,13.67,2.487318015,5.47,EUR,2022-07-29T08:58:54,581.499463220,Beef,APPO AG,0.0
IL000019984,2021-07-27,CD-00092,MB-0049,198,3.36092,0.4360484915,2.57,EUR,2022-07-29T08:58:54,579.1245586830,Beef,APPO AG,0.0
